"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3722","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:42:58,FALSE,NA,"694652257946734592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lost_in_it_a11",341,TRUE,FALSE,NA,NA
"3723","It's to @BernieSanders  advantage that his supporters can't define Socialism, if they could he wouldn't have as many https://t.co/NeluQx90vJ",FALSE,4,NA,2016-02-02 22:42:57,FALSE,NA,"694652251370029057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onwardmyhawkmen",3,FALSE,FALSE,NA,NA
"3724","@riotta @BernieSanders @HillaryClinton Il socialdemocratico strabatte la rappresentante dell'estrema destra finanziaria",FALSE,0,"riotta",2016-02-02 22:42:56,FALSE,"694652034503565312","694652248564056064","73971750","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miagmarsuren",0,FALSE,FALSE,NA,NA
"3725",".@oreillyfactor don't believe @HillaryClinton is a shoo in for nomination, but I definitely agree w/u that @BernieSanders cant win general",FALSE,1,"oreillyfactor",2016-02-02 22:42:54,FALSE,"694628191756029952","694652237369315329","23970102","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwitehawk",1,FALSE,FALSE,NA,NA
"3726","RT @ABCPolitics: WATCH: Does @BernieSanders think Hillary Clinton is a progressive? ""Some days.""  https://t.co/R35qV2hWsr",FALSE,0,NA,2016-02-02 22:42:53,FALSE,NA,"694652236287328256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zaltskog",135,TRUE,FALSE,NA,NA
"3727","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 22:42:52,FALSE,NA,"694652232340475909",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","descubrelotodo",1559,TRUE,FALSE,NA,NA
"3728","@caitlinstasey @ShaunKing @BernieSanders people STILL keep telling us it's impossible for him to win. That's what they want us to think!",FALSE,1,"caitlinstasey",2016-02-02 22:42:52,FALSE,"694644732299862018","694652232281649152","24217751","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivybugirl",1,FALSE,FALSE,NA,NA
"3729","@HillaryClinton said that she won't agree to any new conditions that @BernieSanders is trying to add to the #NewHampshire Town Hall.",FALSE,2,"HillaryClinton",2016-02-02 22:42:50,FALSE,NA,"694652221057830913","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nbnylemagazine",1,FALSE,FALSE,NA,NA
"3730","RT @TheYoungTurks: Why Is @HillaryClinton Imitating @BernieSanders?

#FeelTheBern https://t.co/2UPRI73wrt",FALSE,0,NA,2016-02-02 22:42:49,FALSE,NA,"694652217601736704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FeistyModerate",271,TRUE,FALSE,NA,NA
"3731","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:48,FALSE,NA,"694652214313267200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DobbySwift",2440,TRUE,FALSE,NA,NA
"3732","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:46,FALSE,NA,"694652207195533312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","culpitude",2440,TRUE,FALSE,NA,NA
"3733","SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. https://t.co/kzBT4nuDvW",FALSE,191,NA,2016-02-02 22:42:42,FALSE,NA,"694652189050953728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicholsUprising",131,FALSE,FALSE,NA,NA
"3734","RT @one4REALchange: .
And . . . what about the coin?
Who has that?

(ఠ ̥̆ఠ)? 

#Election2016 #IowaCaucus @BernieSanders https://t.co/HnqmIg…",FALSE,0,NA,2016-02-02 22:42:40,FALSE,NA,"694652182155493376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StanSteam2",1,TRUE,FALSE,NA,NA
"3735","@itwavesforever @BernieSanders You're still looking at a majority of the Hispanic voters being legal American citizens.",FALSE,0,"itwavesforever",2016-02-02 22:42:37,FALSE,"694651457090502656","694652167983071233","4836926979","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZappaMC_",0,FALSE,FALSE,NA,NA
"3736","RT @ShaunKing: It's official. I'm feeling the Bern. 

@BernieSanders is not only the best candidate, he can win!!

My endorsement.

https:/…",FALSE,0,NA,2016-02-02 22:42:37,FALSE,NA,"694652167261687808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its_NikkoH",2512,TRUE,FALSE,NA,NA
"3737","RT @TheYoungTurks: Why Is @HillaryClinton Imitating @BernieSanders?

#FeelTheBern https://t.co/2UPRI73wrt",FALSE,0,NA,2016-02-02 22:42:35,FALSE,NA,"694652158671765505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SexxxiXena",271,TRUE,FALSE,NA,NA
"3738","RT @DMRegister: Margin between @HillaryClinton, @BernieSanders raises questions about whether numbers will re-examined https://t.co/wHsNOhj…",FALSE,0,NA,2016-02-02 22:42:34,FALSE,NA,"694652155744116736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dashofsports",50,TRUE,FALSE,NA,NA
"3739","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:42:34,FALSE,NA,"694652155362291712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","culpitude",15596,TRUE,FALSE,NA,NA
"3740","RT @elizadushku: Yes. THIS. #truth #GetOutTheVote @BernieSanders  https://t.co/qlXtRruDwg",FALSE,0,NA,2016-02-02 22:42:32,FALSE,NA,"694652147888160768",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DhanaHarrison",59,TRUE,FALSE,NA,NA
"3741","RT @Michael_Riley94: I don't care what anybody says. @BernieSanders had the best speech all night! #IowaCaucus",FALSE,0,NA,2016-02-02 22:42:32,FALSE,NA,"694652145249878016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaraDotson_95",5,TRUE,FALSE,NA,NA
"3742","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:28,FALSE,NA,"694652130712399873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jilliana_RAWR",2440,TRUE,FALSE,NA,NA
"3743","RT @Machine_Drum: My boy @BernieSanders got @HillaryClinton shook!!",FALSE,0,NA,2016-02-02 22:42:28,FALSE,NA,"694652128472670208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","eeemcguire",8,TRUE,FALSE,NA,NA
"3744","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:27,FALSE,NA,"694652125511557122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fatapparatus",2440,TRUE,FALSE,NA,NA
"3745","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:42:25,FALSE,NA,"694652117227712512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UtopiaDavee",2185,TRUE,FALSE,NA,NA
"3746","RT @riotta: Tra i giovani democratici @BernieSanders batte @HillaryClinton 80% a 20% Young voters @BernieSanders 80% @HillaryClinton 20",FALSE,0,NA,2016-02-02 22:42:24,FALSE,NA,"694652113440391169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miagmarsuren",5,TRUE,FALSE,NA,NA
"3747","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:24,FALSE,NA,"694652112706232321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","araceli_adame",2440,TRUE,FALSE,NA,NA
"3748","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 22:42:23,FALSE,NA,"694652110273511424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","culpitude",5551,TRUE,FALSE,NA,NA
"3749","@AndersonCooper Instead of asking @BernieSanders why he sympathized w/ Nicaraguan Sandanistas,ask @HillaryClinton why she voted for Iraq War",FALSE,0,"andersoncooper",2016-02-02 22:42:23,FALSE,NA,"694652109506113536","15224867","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eTajikistan",0,FALSE,FALSE,NA,NA
"3750","RT @niccastillo1017: Join @bevisiblelatina &amp; @ErikaAndiola from @BernieSanders campaign for Mobilizing the Millennial Vote #LatinxVote http…",FALSE,0,NA,2016-02-02 22:42:22,FALSE,NA,"694652103365660672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcela_elisa",26,TRUE,FALSE,NA,NA
"3751","RT @elizadushku: Yes. THIS. #truth #GetOutTheVote @BernieSanders  https://t.co/qlXtRruDwg",FALSE,0,NA,2016-02-02 22:42:20,FALSE,NA,"694652097460051969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dashofsports",59,TRUE,FALSE,NA,NA
"3752","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:42:20,FALSE,NA,"694652094599462912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","redrabbitsnpow2",2185,TRUE,FALSE,NA,NA
"3753","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:13,FALSE,NA,"694652067399467009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soupsaga",2440,TRUE,FALSE,NA,NA
"3754","RT @BernieSanders: Look up your caucus location to #CaucusForBernie in #IowaTODAY: https://t.co/ytPUrJigkb https://t.co/81DNIuxNxG",FALSE,0,NA,2016-02-02 22:42:13,FALSE,NA,"694652066568876032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisaj608",518,TRUE,FALSE,NA,NA
"3755","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:11,FALSE,NA,"694652060533264384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keene_anna",2440,TRUE,FALSE,NA,NA
"3756","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:42:10,FALSE,NA,"694652055210823682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awrighthi",2440,TRUE,FALSE,NA,NA
"3757","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:42:09,FALSE,NA,"694652049644982273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iretta76",15596,TRUE,FALSE,NA,NA
"3758","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:42:08,FALSE,NA,"694652045874302977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mateoo_",341,TRUE,FALSE,NA,NA
"3759","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:42:07,FALSE,NA,"694652041013104641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeLovesEarth",15596,TRUE,FALSE,NA,NA
"3760","@BernieSanders why haven't you called out big AG? Why does big oil take all the credit for being detrimental to our nation?",FALSE,0,"BernieSanders",2016-02-02 22:42:06,FALSE,NA,"694652036940300289","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gustaco9",0,FALSE,FALSE,NA,NA
"3761","Tra i giovani democratici @BernieSanders batte @HillaryClinton 80% a 20% Young voters @BernieSanders 80% @HillaryClinton 20",FALSE,10,NA,2016-02-02 22:42:05,FALSE,NA,"694652034503565312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","riotta",5,FALSE,FALSE,NA,NA
"3762","RT @BernieSanders: Sanders super PAC haul

$0.00

This is a people's campaign. #CaucusForBernie
https://t.co/eRboatwnyv",FALSE,0,NA,2016-02-02 22:42:04,FALSE,NA,"694652029369593857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisaj608",1664,TRUE,FALSE,NA,NA
"3763",".@StephenMoore coming up on @RiskRewardFBN w/ @DeirdreBolton discussing @BernieSanders &amp; #socialism @FoxBusiness",FALSE,3,NA,2016-02-02 22:42:03,FALSE,NA,"694652026043637760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiskRewardFBN",2,FALSE,FALSE,NA,NA
"3764","RT @billmckibben: #NotMeUs might be the best political slogan I've ever heard. Thank you @BernieSanders--and on we go!",FALSE,0,NA,2016-02-02 22:42:02,FALSE,NA,"694652019722706944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaseyBouwhuis",156,TRUE,FALSE,NA,NA
"3765","@HillaryClinton is so venal even her coin tosses against @BernieSanders can't escape controversy. #IowaCaucus #2016election #probability",FALSE,1,"HillaryClinton",2016-02-02 22:41:58,FALSE,NA,"694652004770156544","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tuckernuckjim",0,FALSE,FALSE,NA,NA
"3766","RT @billmckibben: #NotMeUs might be the best political slogan I've ever heard. Thank you @BernieSanders--and on we go!",FALSE,0,NA,2016-02-02 22:41:57,FALSE,NA,"694651998256246785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanetteD",156,TRUE,FALSE,NA,NA
"3767","RT @BernieSanders: It is not a radical idea to state that no worker in this country working 40 hours a week should live in poverty. #Caucus…",FALSE,0,NA,2016-02-02 22:41:56,FALSE,NA,"694651997337681920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisaj608",1185,TRUE,FALSE,NA,NA
"3768","@LuvLuchia @BernieSanders I'm proud too! Naysayers kept trying to write him &amp; us off, but last night was proof to everyone this is for real.",FALSE,3,"LuvLuchia",2016-02-02 22:41:56,FALSE,"694650339463712768","694651994267631616","30319316","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KRansome83",3,FALSE,FALSE,NA,NA
"3769","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:41:54,FALSE,NA,"694651988215091200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moeen0",2440,TRUE,FALSE,NA,NA
"3770","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:41:49,FALSE,NA,"694651967214329856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelsieelize",2440,TRUE,FALSE,NA,NA
"3771","RT @BernieSanders: Iowa, let's make a little bit of history today. Come out and caucus. #IowaTODAY https://t.co/heHAfRUMgR",FALSE,0,NA,2016-02-02 22:41:49,FALSE,NA,"694651964601159681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisaj608",5448,TRUE,FALSE,NA,NA
"3772","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:41:45,FALSE,NA,"694651950961283072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","booksandlarry46",2440,TRUE,FALSE,NA,NA
"3773","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:41:45,FALSE,NA,"694651948109209600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reece_jjennings",2185,TRUE,FALSE,NA,NA
"3774","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:41:39,FALSE,NA,"694651925761929216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","anim_alcrossing",341,TRUE,FALSE,NA,NA
"3775","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:41:39,FALSE,NA,"694651924407279617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicagosjb",2440,TRUE,FALSE,NA,NA
"3776","RT @RachelANews: Crowd awaiting @BernieSanders at rally in Claremont #nh @WVNYWFFF https://t.co/EjOT9U0VxX",FALSE,0,NA,2016-02-02 22:41:39,FALSE,NA,"694651923190804480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WVNYWFFF",2,TRUE,FALSE,NA,NA
"3777","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 22:41:38,FALSE,NA,"694651920473022464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidFWhitten67",875,TRUE,FALSE,NA,NA
